age,income,emp_years,grade,loan_amount,interest_rate,status,percent_income,credit_history,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_purpose_EDUCATION,loan_purpose_HOMEIMPROVEMENT,loan_purpose_MEDICAL,loan_purpose_PERSONAL,loan_purpose_VENTURE,default_history_Y,age_income_ratio,loan_income_ratio
32,135000,10.0,1,10000,10.99,0,0.07,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00023703703703703704,0.07407407407407407
29,67704,3.0,1,15000,11.86,0,0.22,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004283351057544606,0.22155264090747961
32,135000,1.0,1,16000,10.99,0,0.12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023703703703703704,0.11851851851851852
33,135000,0.0,0,6275,6.91,0,0.05,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00024444444444444443,0.046481481481481485
31,67800,7.0,1,15000,11.89,0,0.22,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00045722713864306783,0.22123893805309736
31,135000,14.0,1,15000,10.75,0,0.11,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00022962962962962962,0.1111111111111111
28,123000,0.0,0,10000,7.14,1,0.08,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00022764227642276422,0.08130081300813008
31,135000,9.0,0,10000,7.14,0,0.07,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022962962962962962,0.07407407407407407
28,68004,1.0,2,15000,13.16,0,0.22,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004117404858537733,0.22057526027880714
28,123000,3.0,2,15000,13.85,1,0.12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00022764227642276422,0.12195121951219512
31,135000,2.0,1,20000,11.36,0,0.15,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00022962962962962962,0.14814814814814814
33,135000,0.0,0,10000,7.51,0,0.07,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00024444444444444443,0.07407407407407407
31,135000,12.0,2,15000,13.85,0,0.11,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00022962962962962962,0.1111111111111111
33,135000,0.0,1,17500,11.83,0,0.13,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00024444444444444443,0.12962962962962962
29,135000,0.0,3,18000,14.61,0,0.13,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00021481481481481482,0.13333333333333333
29,135000,10.0,1,11000,11.83,0,0.08,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00021481481481481482,0.08148148148148149
29,135000,0.0,0,11000,8.94,0,0.08,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00021481481481481482,0.08148148148148149
32,70000,2.0,2,15000,14.27,0,0.21,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00045714285714285713,0.21428571428571427
35,135000,12.0,2,10000,13.16,0,0.07,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00025925925925925926,0.07407407407407407
29,64000,3.0,2,15000,15.27,1,0.23,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000453125,0.234375
34,135000,7.0,2,15000,13.47,0,0.11,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00025185185185185185,0.1111111111111111
27,70000,7.0,0,15000,5.79,0,0.21,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003857142857142857,0.21428571428571427
27,123000,1.0,4,22350,14.07,1,0.18,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00021951219512195122,0.18170731707317073
34,135600,10.0,0,1000,5.42,0,0.01,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00025073746312684363,0.007374631268436578
30,70000,0.0,2,15000,13.61,0,0.21,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00042857142857142855,0.21428571428571427
28,135996,12.0,0,12500,8.59,0,0.09,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00020588840848260242,0.09191446807259036
30,136000,13.0,1,2800,10.65,0,0.02,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022058823529411765,0.020588235294117647
32,136000,11.0,1,12000,10.0,0,0.09,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00023529411764705883,0.08823529411764706
27,136000,3.0,0,5000,6.17,0,0.04,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00019852941176470588,0.03676470588235294
35,136000,0.0,3,15000,10.99,0,0.11,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0002573529411764706,0.11029411764705882
28,136092,2.0,2,8000,13.61,0,0.06,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00020574317373541428,0.05878376392440408
35,136240,9.0,0,15000,7.88,0,0.11,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00025689958896065764,0.11009982384028186
34,136625,3.0,0,15000,7.88,0,0.11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00024885635864592865,0.10978956999085086
28,124886,12.0,1,5000,11.99,1,0.04,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00022420447448072642,0.040036513300129715
28,70000,2.0,1,15000,11.89,0,0.21,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004,0.21428571428571427
30,137057,13.0,1,4750,12.18,0,0.03,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00021888703240257703,0.03465711346374136
27,137720,6.0,0,13000,7.14,0,0.09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196049956433343,0.0943944234679059
28,138000,11.0,0,5000,6.62,0,0.04,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00020289855072463768,0.036231884057971016
32,138000,5.0,2,16800,14.35,0,0.12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00023188405797101448,0.12173913043478261
27,138000,5.0,0,17000,7.88,0,0.12,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001956521739130435,0.12318840579710146
28,21084,4.0,0,7750,7.51,0,0.37,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013280212483399733,0.3675773098083855
29,138000,3.0,3,7500,13.24,0,0.05,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00021014492753623187,0.05434782608695652
28,138600,10.0,2,12000,12.99,0,0.09,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020202020202020202,0.08658008658008658
28,138996,3.0,2,20000,13.79,0,0.14,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00020144464588909034,0.14388903277792167
30,139008,2.0,2,15000,13.47,0,0.11,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00021581491712707181,0.10790745856353591
32,139200,5.0,0,6000,7.9,0,0.04,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00022988505747126436,0.04310344827586207
27,71000,11.0,1,15000,9.01,0,0.21,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003802816901408451,0.2112676056338028
28,72000,6.0,0,15000,6.54,0,0.21,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00038888888888888887,0.20833333333333334
27,72000,0.0,1,15000,11.86,0,0.21,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000375,0.20833333333333334
33,21000,1.0,1,7750,11.83,0,0.37,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0015714285714285715,0.36904761904761907
33,20988,2.0,1,3600,11.71,0,0.17,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015723270440251573,0.17152658662092624
34,128000,14.0,0,12325,8.49,1,0.1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000265625,0.0962890625
29,108800,1.0,5,18500,17.8,1,0.14,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00026654411764705883,0.17003676470588236
34,128000,2.0,3,3000,10.99,1,0.02,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265625,0.0234375
31,74028,5.0,1,15000,10.59,0,0.2,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004187604690117253,0.2026260333927703
29,74872,4.0,0,15000,7.88,0,0.2,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00038732770595149054,0.20034191687146063
31,75000,5.0,1,15000,12.69,0,0.2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004133333333333333,0.2
30,108800,2.0,4,15000,16.35,1,0.12,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00027573529411764705,0.13786764705882354
27,75000,5.0,0,15000,6.91,0,0.2,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00036,0.2
27,75000,2.0,2,15000,14.35,0,0.2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.2
27,129996,2.0,3,12800,14.84,1,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0002076986984214899,0.09846456814055816
32,130000,3.0,1,5000,10.99,1,0.04,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024615384615384614,0.038461538461538464
33,69000,3.0,1,15000,10.62,1,0.22,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004782608695652174,0.21739130434782608
27,75000,7.0,1,15000,11.14,0,0.2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00036,0.2
27,75127,11.0,1,15000,10.64,0,0.2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003593914305110014,0.1996619058394452
30,69600,0.0,3,15000,14.59,1,0.22,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004310344827586207,0.21551724137931033
28,76000,2.0,2,15000,12.73,0,0.2,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00036842105263157896,0.19736842105263158
31,76000,2.0,0,15000,7.88,0,0.2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00040789473684210524,0.19736842105263158
31,20000,1.0,0,5000,8.59,0,0.25,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00155,0.25
32,71000,2.0,3,15000,15.95,1,0.21,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004507042253521127,0.2112676056338028
29,20000,0.0,0,3000,8.0,0,0.15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00145,0.15
31,77000,2.0,0,15000,8.38,0,0.19,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004025974025974026,0.19480519480519481
30,79000,5.0,5,15000,10.99,0,0.19,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00037974683544303797,0.189873417721519
28,80000,0.0,2,15000,13.49,0,0.19,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00035,0.1875
28,133000,6.0,4,20000,10.99,1,0.15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002105263157894737,0.15037593984962405
29,80000,13.0,1,15000,10.37,0,0.19,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003625,0.1875
29,80000,13.0,2,15000,13.72,0,0.19,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0003625,0.1875
28,80000,2.0,1,15000,11.48,0,0.19,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.1875
29,136000,4.0,3,7775,14.96,1,0.06,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00021323529411764705,0.05716911764705882
33,82000,5.0,2,15000,14.35,0,0.18,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004024390243902439,0.18292682926829268
29,83500,1.0,2,15000,13.43,0,0.18,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003473053892215569,0.17964071856287425
28,84000,3.0,1,15000,11.86,0,0.18,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.17857142857142858
32,84000,7.0,1,15000,10.99,0,0.18,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038095238095238096,0.17857142857142858
32,66725,4.0,1,15000,10.99,1,0.19,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004795803671787186,0.22480329711502436
29,78996,0.0,3,15000,15.7,1,0.19,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003671071953010279,0.18988303205225582
30,19200,4.0,0,2100,7.14,0,0.11,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015625,0.109375
35,73000,0.0,3,15000,15.57,1,0.21,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00047945205479452054,0.2054794520547945
30,138000,13.0,1,10000,10.99,1,0.07,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002173913043478261,0.07246376811594203
29,62050,3.0,4,15000,15.95,1,0.21,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00046736502820306203,0.24174053182917002
33,117300,3.0,3,16000,15.99,1,0.12,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00028132992327365726,0.13640238704177324
27,86000,7.0,0,15000,6.91,0,0.17,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031395348837209304,0.1744186046511628
32,86400,2.0,0,15000,6.03,0,0.17,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00037037037037037035,0.1736111111111111
28,19200,2.0,3,4700,15.31,1,0.24,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0014583333333333334,0.24479166666666666
29,87000,1.0,1,15000,10.59,0,0.17,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.1724137931034483
32,75000,6.0,1,15000,8.88,1,0.2,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00042666666666666667,0.2
35,87000,6.0,1,15000,10.99,0,0.17,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00040229885057471265,0.1724137931034483
31,18996,6.0,2,7000,10.99,1,0.37,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0016319225100021057,0.3684986312907981
33,18720,0.0,2,3500,13.16,1,0.19,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0017628205128205128,0.18696581196581197
34,78000,9.0,4,15000,16.4,1,0.19,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004358974358974359,0.19230769230769232
29,90000,5.0,2,15000,13.85,0,0.17,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0003222222222222222,0.16666666666666666
30,90000,10.0,3,15000,14.96,0,0.17,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.16666666666666666
28,92000,4.0,0,15000,7.9,0,0.16,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003043478260869565,0.16304347826086957
30,37800,4.0,1,15050,9.99,1,0.4,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007936507936507937,0.39814814814814814
28,18000,12.0,2,3500,14.22,1,0.19,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0015555555555555555,0.19444444444444445
28,50000,2.0,1,15200,10.25,0,0.3,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.304
30,111000,3.0,2,15450,10.91,0,0.14,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0002702702702702703,0.13918918918918918
29,38000,3.0,2,15500,12.41,1,0.41,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007631578947368421,0.40789473684210525
35,68324,3.0,2,15600,12.84,0,0.23,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0005122650898659329,0.22832386862595866
27,90000,11.0,1,15600,12.69,0,0.17,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003,0.17333333333333334
27,100000,7.0,4,15600,17.88,0,0.16,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00027,0.156
30,55000,14.0,2,15800,14.72,0,0.29,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005454545454545455,0.2872727272727273
29,72000,13.0,2,15900,13.04,0,0.22,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004027777777777778,0.22083333333333333
33,130050,0.0,3,10000,14.61,1,0.07,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00025374855824682814,0.07689350249903883
27,80000,5.0,0,16000,7.49,0,0.2,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003375,0.2
29,74000,3.0,2,16000,13.11,1,0.22,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003918918918918919,0.21621621621621623
32,62900,6.0,3,16000,14.96,1,0.22,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005087440381558028,0.2543720190779014
29,74000,0.0,2,16000,13.79,1,0.22,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003918918918918919,0.21621621621621623
27,84000,0.0,1,16000,12.21,0,0.19,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003214285714285714,0.19047619047619047
31,85000,5.0,2,16000,11.34,0,0.19,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0003647058823529412,0.18823529411764706
27,90000,1.0,1,16000,12.42,0,0.18,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.17777777777777778
28,90000,7.0,2,16000,12.68,0,0.18,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003111111111111111,0.17777777777777778
27,90000,11.0,1,16000,8.88,0,0.18,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003,0.17777777777777778
31,70550,2.0,3,16000,17.49,1,0.19,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00043940467753366406,0.22678951098511693
27,100000,12.0,1,16000,11.11,0,0.16,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00027,0.16
34,101000,0.0,0,16000,6.17,0,0.16,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003366336633663366,0.15841584158415842
27,105000,1.0,1,16000,10.99,0,0.15,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00025714285714285715,0.1523809523809524
28,107000,4.0,2,16000,13.49,0,0.15,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002616822429906542,0.14953271028037382
27,110000,6.0,2,16000,15.27,0,0.15,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00024545454545454545,0.14545454545454545
30,110000,9.0,2,16000,10.99,0,0.15,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00027272727272727274,0.14545454545454545
29,108000,11.0,1,16000,10.99,1,0.15,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002685185185185185,0.14814814814814814
32,130000,0.0,0,16000,10.99,0,0.12,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00024615384615384614,0.12307692307692308
28,60000,3.0,0,19200,7.88,1,0.32,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046666666666666666,0.32
27,79636,11.0,3,19200,13.87,0,0.24,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.000339042644030338,0.2410969913104626
27,82000,4.0,1,19200,9.99,0,0.23,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032926829268292685,0.23414634146341465
34,75500,0.0,3,19200,16.77,1,0.25,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004503311258278146,0.2543046357615894
27,90000,4.0,0,19200,6.99,0,0.21,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003,0.21333333333333335
32,95000,1.0,1,19200,11.89,0,0.2,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003368421052631579,0.20210526315789473
32,83300,0.0,3,19600,17.19,1,0.2,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00038415366146458583,0.23529411764705882
29,9600,1.0,1,2600,12.69,1,0.27,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030208333333333333,0.2708333333333333
30,9600,4.0,0,1800,5.99,1,0.19,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003125,0.1875
30,9600,1.0,2,1500,12.73,1,0.16,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003125,0.15625
28,9081,4.0,1,3000,10.25,1,0.33,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0030833608633410417,0.3303600925008259
29,8472,2.0,0,3000,7.49,1,0.35,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0034230406043437205,0.35410764872521244
31,8412,4.0,0,2500,7.14,1,0.3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003685211602472658,0.29719448407037563
29,7200,4.0,1,2200,9.91,1,0.31,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004027777777777778,0.3055555555555556
32,4200,4.0,2,1200,12.73,1,0.29,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007619047619047619,0.2857142857142857
30,64000,3.0,0,10200,6.62,0,0.16,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046875,0.159375
27,42504,2.0,1,7200,10.59,0,0.17,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006352343308865048,0.16939582156973462
28,62000,0.0,0,15000,7.9,0,0.24,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00045161290322580643,0.24193548387096775
31,41004,5.0,3,5000,15.28,0,0.12,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007560238025558483,0.12193932299287874
28,60000,4.0,1,4800,10.99,0,0.08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046666666666666666,0.08
29,46000,3.0,1,6000,11.49,0,0.13,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006304347826086957,0.13043478260869565
32,45996,2.0,1,1800,11.58,0,0.04,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006957126706670146,0.03913383772501957
29,35000,12.0,0,1800,5.42,0,0.05,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008285714285714286,0.05142857142857143
31,50402,4.0,2,3000,13.22,0,0.06,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0006150549581365819,0.0595214475616047
28,25000,0.0,0,7000,6.92,0,0.28,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.28
29,50000,3.0,1,4200,9.91,0,0.08,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00058,0.084
35,21340,0.0,1,8000,11.14,1,0.37,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016401124648547328,0.37488284910965325
30,97750,3.0,3,20000,14.59,1,0.17,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00030690537084398974,0.20460358056265984
34,23000,2.0,0,2500,10.99,0,0.11,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0014782608695652175,0.10869565217391304
29,68000,1.0,1,10000,10.65,0,0.15,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004264705882352941,0.14705882352941177
28,50000,3.0,0,5000,7.74,0,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00056,0.1
30,21600,1.0,1,1500,11.71,1,0.07,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.06944444444444445
31,50000,5.0,0,2000,6.39,0,0.04,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00062,0.04
30,65000,11.0,3,12800,15.2,0,0.2,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00046153846153846153,0.19692307692307692
27,28800,6.0,3,5000,14.96,0,0.17,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0009375,0.1736111111111111
28,72000,9.0,1,18000,11.89,0,0.25,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00038888888888888887,0.25
32,45000,2.0,2,8000,14.65,0,0.18,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007111111111111111,0.17777777777777778
27,39000,11.0,4,5000,18.79,1,0.13,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006923076923076923,0.1282051282051282
32,75000,3.0,0,10000,7.29,0,0.13,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00042666666666666667,0.13333333333333333
31,60682,3.0,0,8650,8.49,0,0.14,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005108598925546291,0.14254638937411424
29,45600,9.0,0,2000,7.88,0,0.04,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006359649122807018,0.043859649122807015
27,52000,0.0,1,5100,10.37,0,0.1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005192307692307692,0.09807692307692308
30,56628,2.0,0,12000,8.94,0,0.21,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005297732570459843,0.21190930281839374
